id,tenant_id,sequence_number,start_cbu_sequence_number,end_cbu_sequence_number,status,cycle_id,clock_id,calendar_id,attributes,created_at,modified_at,start_time,next_period_start_time,_load_ts_ms,cdc_source_ts_ms,live_processing_state,phase_transition_history,cdc_op
1179214709673409120,140793,49,49,49,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-02-03 17:46:16.318573+00:00,2010-02-17 18:30:00+00:00,2010-02-18 18:30:00+00:00,1687936211000,1687774719104,,,
1185649252987616213,140793,169,169,169,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-15 09:01:36.474230+00:00,2020-06-16 18:30:00+00:00,2020-06-17 18:30:00+00:00,1689412387000,1689411696475,,,
1200205934678665662,140793,6,6,6,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-04-06 18:15:22.314840+00:00,2020-01-05 18:30:00+00:00,2020-01-06 18:30:00+00:00,1687936211000,1687774719325,,,
488092844024335,140793,80,80,80,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:52.163466+00:00,2023-01-30 12:59:59.848945+00:00,2020-03-19 18:30:00+00:00,2020-03-20 18:30:00+00:00,1687936211000,1687774708487,,,
1178440961037123,140793,212,212,212,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-07-11 10:03:35.273473+00:00,2010-07-30 18:30:00+00:00,2010-07-31 18:30:00+00:00,1689071453000,1689069815274,,,
33995870533078045,140793,79,79,79,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-04-10 09:40:34.198777+00:00,2010-03-19 18:30:00+00:00,2010-03-20 18:30:00+00:00,1687936211000,1687774708662,,,
51938483775869786,140793,348,348,348,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.999147+00:00,2023-06-19 17:29:32.566875+00:00,2020-12-12 18:30:00+00:00,2020-12-13 18:30:00+00:00,1687936211000,1687774708947,,,
77839568840455105,140793,225,225,225,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,"""null""",1970-01-01 00:00:00+00:00,2023-08-23 05:22:41.897592+00:00,2010-08-12 18:30:00+00:00,2010-08-13 18:30:00+00:00,1692768535000,1692768161898,,,
92815069418470971,140793,129,129,129,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-19 13:20:31.692544+00:00,2020-05-07 18:30:00+00:00,2020-05-08 18:30:00+00:00,1692451652000,1692451231693,,,
104132503049413701,140793,331,331,331,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.742579+00:00,2023-06-19 06:18:47.867687+00:00,2020-11-25 18:30:00+00:00,2020-11-26 18:30:00+00:00,1687936211000,1687774709264,,,
136530372441328935,140793,141,141,141,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-14 10:28:57.370200+00:00,2020-05-19 18:30:00+00:00,2020-05-20 18:30:00+00:00,1689331168000,1689330537371,,,
198106539669471520,140793,257,257,257,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:58.962120+00:00,2023-05-22 23:43:00.543904+00:00,2020-09-12 18:30:00+00:00,2020-09-13 18:30:00+00:00,1687936211000,1687774709959,,,
200254944462362906,140793,55,55,55,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-02-04 17:39:46.841217+00:00,2010-02-23 18:30:00+00:00,2010-02-24 18:30:00+00:00,1687936211000,1687774709964,,,
222813343067977111,140793,38,38,38,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-05-02 10:46:24.607525+00:00,2020-02-06 18:30:00+00:00,2020-02-07 18:30:00+00:00,1687936211000,1687774710146,,,
236000962233916402,140793,217,217,217,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-08-25 18:01:47.329691+00:00,2010-08-04 18:30:00+00:00,2010-08-05 18:30:00+00:00,1692986802000,1692986507345,,,
251760886262113917,140793,133,133,133,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-23 07:11:40.420756+00:00,2020-05-11 18:30:00+00:00,2020-05-12 18:30:00+00:00,1692774885000,1692774700421,,,
286368949359541930,600309,12,12,12,CLOSED,4605668341250879086,611416744778808635,3419895368155280214,"""null""",1970-01-01 00:00:00+00:00,2023-10-18 15:45:23.846425+00:00,2023-01-12 08:00:00+00:00,2023-01-13 08:00:00+00:00,1698242135000,1697643923847,CUTOFF,"{""BOFI"":{""endTime"":1697643121124,""startTime"":1697643103557},""BOPI"":{""endTime"":1697643103557,""startTime"":1697642967546},""EOFI"":{""endTime"":1697643923729,""startTime"":1697643518925},""EOPI"":{""endTime"":1697643518925,""startTime"":1697643128078},""ACTIVE"":{""endTime"":1697643128078,""startTime"":1697643121124},""CLOSED"":{""endTime"":1697643923729,""startTime"":1697643923729},""INACTIVE"":{""endTime"":1697642967546,""startTime"":1697642967546}}",
297668270594730189,140793,56,56,56,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-03-27 19:05:09.107870+00:00,2010-02-24 18:30:00+00:00,2010-02-25 18:30:00+00:00,1687936211000,1687774710672,,,
302583114916894420,140793,260,260,260,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-10-18 12:57:37.724538+00:00,2010-09-16 18:30:00+00:00,2010-09-17 18:30:00+00:00,1698242135000,1697633857725,CUTOFF,"{""BOFI"":{""endTime"":1697624984434,""startTime"":1697624802579},""BOPI"":{""endTime"":1697624802579,""startTime"":1697624252406},""EOFI"":{""endTime"":1697633857452,""startTime"":1697629838157},""EOPI"":{""endTime"":1697629838157,""startTime"":1697625029845},""ACTIVE"":{""endTime"":1697625029845,""startTime"":1697624984434},""CLOSED"":{""endTime"":1697633857452,""startTime"":1697633857452},""INACTIVE"":{""endTime"":1697624252406,""startTime"":1697624252406}}",
307157279267872339,140793,61,61,61,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:51.042568+00:00,2023-01-30 12:59:59.848945+00:00,2020-02-29 18:30:00+00:00,2020-03-01 18:30:00+00:00,1687936211000,1687774710744,,,
331830603036262875,140793,248,248,248,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,"""null""",1970-01-01 00:00:00+00:00,2023-10-31 14:21:43.253252+00:00,2010-09-04 18:30:00+00:00,2010-09-05 18:30:00+00:00,1698762523000,1698762103253,CUTOFF,"{""BOFI"":{""endTime"":1698752348906,""startTime"":1698747957229},""BOPI"":{""endTime"":1698747957229,""startTime"":1698745804139},""EOFI"":{""endTime"":1698762102926,""startTime"":1698761714698},""EOPI"":{""endTime"":1698761714698,""startTime"":1698756355878},""ACTIVE"":{""endTime"":1698756355878,""startTime"":1698752348906},""CLOSED"":{""endTime"":1698762102926,""startTime"":1698762102926},""INACTIVE"":{""endTime"":1698745804139,""startTime"":1698745804139}}",
381780480960178801,140793,65,65,65,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-05-06 12:24:24.193329+00:00,2020-03-04 18:30:00+00:00,2020-03-05 18:30:00+00:00,1687936211000,1687774711438,,,
394137201317214894,140793,141,141,141,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-23 16:26:10.759882+00:00,2020-05-19 18:30:00+00:00,2020-05-20 18:30:00+00:00,1692808217000,1692807970760,,,
410094015180396241,600309,7,7,7,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-09-21 10:51:24.223963+00:00,2023-01-07 08:00:00+00:00,2023-01-08 08:00:00+00:00,1695293746000,1695293484225,CUTOFF,,
443608102765129013,140793,88,88,88,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-06-17 03:47:47.171182+00:00,2020-03-27 18:30:00+00:00,2020-03-28 18:30:00+00:00,1687936211000,1687774712145,,,
472412782297363674,140793,236,236,236,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,"""null""",1970-01-01 00:00:00+00:00,2023-09-01 05:39:43.063006+00:00,2010-08-23 18:30:00+00:00,2010-08-24 18:30:00+00:00,1693562673000,1693546783067,CUTOFF,,
487883995784542388,140793,156,156,156,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:56.154633+00:00,2023-05-02 14:13:20.541631+00:00,2020-06-03 18:30:00+00:00,2020-06-04 18:30:00+00:00,1687936211000,1687774712554,,,
554947457736050705,140793,84,84,84,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-06-14 06:12:57.928577+00:00,2020-03-23 18:30:00+00:00,2020-03-24 18:30:00+00:00,1687936211000,1687774713248,,,
603430694648507089,140793,220,220,220,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-08-25 19:45:38.998843+00:00,2010-08-07 18:30:00+00:00,2010-08-08 18:30:00+00:00,1692993229000,1692992738999,,,
620384984556243583,140793,9,9,9,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:46.340440+00:00,2023-01-30 12:59:59.848945+00:00,2020-01-08 18:30:00+00:00,2020-01-09 18:30:00+00:00,1687936211000,1687774713770,,,
626171577836643100,140793,226,226,226,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-14 04:49:08.144249+00:00,2020-08-12 18:30:00+00:00,2020-08-13 18:30:00+00:00,1699937766000,1699937348145,CUTOFF,"{""BOFI"":{""endTime"":1699936650852,""startTime"":1699936227855},""BOPI"":{""endTime"":1699936227855,""startTime"":1699936075025},""EOFI"":{""endTime"":1699937347911,""startTime"":1699937105784},""EOPI"":{""endTime"":1699937105784,""startTime"":1699936682309},""ACTIVE"":{""endTime"":1699936682309,""startTime"":1699936650852},""CLOSED"":{""endTime"":1699937347911,""startTime"":1699937347911},""INACTIVE"":{""endTime"":1699936075025,""startTime"":1699936075025}}",
657771891907727903,140793,106,106,106,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-05-17 12:33:56.442424+00:00,2010-04-15 18:30:00+00:00,2010-04-16 18:30:00+00:00,1687936211000,1687774714284,,,
667616654704006134,140793,287,287,287,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:59.657879+00:00,2023-06-05 08:38:55.616361+00:00,2020-10-12 18:30:00+00:00,2020-10-13 18:30:00+00:00,1687936211000,1687774714351,,,
701161341454246795,140793,273,273,273,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-01 19:57:14.319349+00:00,2010-09-29 18:30:00+00:00,2010-09-30 18:30:00+00:00,1698869070000,1698868634320,CUTOFF,"{""BOFI"":{""endTime"":1698867003443,""startTime"":1698866849656},""BOPI"":{""endTime"":1698866849656,""startTime"":1698866696900},""EOFI"":{""endTime"":1698868634101,""startTime"":1698867754888},""EOPI"":{""endTime"":1698867754888,""startTime"":1698867210023},""ACTIVE"":{""endTime"":1698867210023,""startTime"":1698867003443},""CLOSED"":{""endTime"":1698868634101,""startTime"":1698868634101},""INACTIVE"":{""endTime"":1698866696900,""startTime"":1698866696899}}",
754164945274785585,140793,77,77,77,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-05-30 20:10:37.602761+00:00,2020-03-16 18:30:00+00:00,2020-03-17 18:30:00+00:00,1687936211000,1687774715173,,,
777441597808913668,140793,25,25,25,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-01-24 18:30:00+00:00,2010-01-25 18:30:00+00:00,1687936211000,1687774715377,,,
815310302995245289,140793,88,88,88,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-03-27 10:19:30.212860+00:00,2010-03-28 18:30:00+00:00,2010-03-29 18:30:00+00:00,1687936211000,1687774715692,,,
826522031044751121,140793,325,325,325,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.641886+00:00,2023-06-07 10:20:18.517533+00:00,2020-11-19 18:30:00+00:00,2020-11-20 18:30:00+00:00,1687936211000,1687774715814,,,
846306769292300694,140793,386,386,386,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.458535+00:00,2023-06-28 08:51:10.622906+00:00,2021-01-19 18:30:00+00:00,2021-01-20 18:30:00+00:00,1687942859000,1687942270623,,,
862111774797198158,140793,118,118,118,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-04-14 04:22:09.442444+00:00,2010-04-27 18:30:00+00:00,2010-04-28 18:30:00+00:00,1687936211000,1687774716029,,,
863903707035142942,140793,66,66,66,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-03-14 09:19:43.709640+00:00,2010-03-06 18:30:00+00:00,2010-03-07 18:30:00+00:00,1687936211000,1687774716032,,,
868994455252025064,140793,105,105,105,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-07-03 14:07:52.137232+00:00,2020-04-13 18:30:00+00:00,2020-04-14 18:30:00+00:00,1688393978000,1688393272141,,,
912395985367384982,140793,402,402,402,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.668326+00:00,2023-07-03 11:29:50.900653+00:00,2021-02-04 18:30:00+00:00,2021-02-05 18:30:00+00:00,1688384653000,1688383790905,,,
961051528213010467,140793,393,393,393,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.552533+00:00,2023-06-28 14:22:26.447710+00:00,2021-01-26 18:30:00+00:00,2021-01-27 18:30:00+00:00,1687962787000,1687962146448,,,
982241068043377040,140793,153,153,153,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-25 16:30:02.363494+00:00,2020-05-31 18:30:00+00:00,2020-06-01 18:30:00+00:00,1692981474000,1692981002364,,,
988051269755776434,140793,126,126,126,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-16 05:52:21.011137+00:00,2020-05-04 18:30:00+00:00,2020-05-05 18:30:00+00:00,1692343070000,1692165141011,,,
1204132163374944212,140793,220,220,220,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-12 03:41:05.173013+00:00,2020-08-06 18:30:00+00:00,2020-08-07 18:30:00+00:00,1699760746000,1699760465174,CUTOFF,"{""BOFI"":{""endTime"":1699759772702,""startTime"":1699759624852},""BOPI"":{""endTime"":1699759624852,""startTime"":1699756884902},""EOFI"":{""endTime"":1699760464883,""startTime"":1699760147014},""EOPI"":{""endTime"":1699760147014,""startTime"":1699759780722},""ACTIVE"":{""endTime"":1699759780722,""startTime"":1699759772702},""CLOSED"":{""endTime"":1699760464883,""startTime"":1699760464883},""INACTIVE"":{""endTime"":1699756884902,""startTime"":1699756884902}}",
1241672102054046706,140793,432,432,432,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,"""null""",2022-08-18 10:49:02.209959+00:00,2023-10-23 18:43:30.973128+00:00,2021-03-06 18:30:00+00:00,2021-03-07 18:30:00+00:00,1698242135000,1698086610974,CUTOFF,"{""BOFI"":{""endTime"":1698085001592,""startTime"":1698084733297},""BOPI"":{""endTime"":1698084733297,""startTime"":1698084578004},""EOFI"":{""endTime"":1698086610709,""startTime"":1698086206829},""EOPI"":{""endTime"":1698086206829,""startTime"":1698085017377},""ACTIVE"":{""endTime"":1698085017377,""startTime"":1698085001592},""CLOSED"":{""endTime"":1698086610709,""startTime"":1698086610709},""INACTIVE"":{""endTime"":1698084578004,""startTime"":1698084578003}}",
1255716366701754137,140793,130,130,130,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:54.904782+00:00,2023-03-27 09:12:27.735076+00:00,2020-05-08 18:30:00+00:00,2020-05-09 18:30:00+00:00,1687936211000,1687774719833,,,
1268440128227672134,140793,202,202,202,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-10-25 13:27:30.079830+00:00,2020-07-19 18:30:00+00:00,2020-07-20 18:30:00+00:00,1698242135000,1698240450088,CUTOFF,"{""BOFI"":{""endTime"":1698238931218,""startTime"":1698238763890},""BOPI"":{""endTime"":1698238763890,""startTime"":1698238614837},""EOFI"":{""endTime"":1698240448429,""startTime"":1698240027809},""EOPI"":{""endTime"":1698240027809,""startTime"":1698239214089},""ACTIVE"":{""endTime"":1698239214089,""startTime"":1698238931218},""CLOSED"":{""endTime"":1698240448429,""startTime"":1698240448429},""INACTIVE"":{""endTime"":1698238614837,""startTime"":1698238614837}}",
1280054544374465286,140793,129,129,129,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:54.898935+00:00,2023-03-24 11:08:53.685602+00:00,2020-05-07 18:30:00+00:00,2020-05-08 18:30:00+00:00,1687936211000,1687774720026,,,
1284684292474632530,140793,47,47,47,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-03-20 04:52:36.177397+00:00,2010-02-15 18:30:00+00:00,2010-02-16 18:30:00+00:00,1687936211000,1687774720046,,,
1319249342508303181,600309,11,11,11,CLOSED,4605668341250879086,611416744778808635,3419895368155280214,"""null""",1970-01-01 00:00:00+00:00,2023-10-18 15:24:41.599313+00:00,2023-01-11 08:00:00+00:00,2023-01-12 08:00:00+00:00,1698242135000,1697642681601,CUTOFF,"{""BOFI"":{""endTime"":1697641603890,""startTime"":1697641593027},""BOPI"":{""endTime"":1697641593027,""startTime"":1697641438922},""EOFI"":{""endTime"":1697642679390,""startTime"":1697642002499},""EOPI"":{""endTime"":1697642002499,""startTime"":1697641612572},""ACTIVE"":{""endTime"":1697641612572,""startTime"":1697641603890},""CLOSED"":{""endTime"":1697642679390,""startTime"":1697642679390},""INACTIVE"":{""endTime"":1697641438922,""startTime"":1697641438922}}",
1330081086826657762,140793,58,58,58,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-05-22 04:34:00.973055+00:00,2020-02-26 18:30:00+00:00,2020-02-27 18:30:00+00:00,1687936211000,1687774720436,,,
1357034797596012403,140793,227,227,227,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:58.360918+00:00,2023-05-21 06:37:17.733537+00:00,2020-08-13 18:30:00+00:00,2020-08-14 18:30:00+00:00,1687936211000,1687774720836,,,
1359275527913659259,140793,54,54,54,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:50.653830+00:00,2023-01-30 12:59:59.848945+00:00,2020-02-22 18:30:00+00:00,2020-02-23 18:30:00+00:00,1687936211000,1687774720841,,,
1423499206012209804,140793,194,194,194,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-26 05:53:53.171244+00:00,2020-07-11 18:30:00+00:00,2020-07-12 18:30:00+00:00,1690379972000,1690350833172,,,
1453858944667086487,140793,282,282,282,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-15 12:30:36.163233+00:00,2010-10-08 18:30:00+00:00,2010-10-09 18:30:00+00:00,1700052030000,1700051436164,CUTOFF,"{""BOFI"":{""endTime"":1700050303723,""startTime"":1700050111667},""BOPI"":{""endTime"":1700050111667,""startTime"":1700049956434},""EOFI"":{""endTime"":1700051435861,""startTime"":1700050842276},""EOPI"":{""endTime"":1700050842276,""startTime"":1700050313465},""ACTIVE"":{""endTime"":1700050313465,""startTime"":1700050303723},""CLOSED"":{""endTime"":1700051435861,""startTime"":1700051435861},""INACTIVE"":{""endTime"":1700049956434,""startTime"":1700049956434}}",
