ledgerid,coa_id,createdat,lastupdatedat,userid,accountingtype,currency,producttype,attrjson,creditlimit,overdraftlimit,state,debitors,ifi,sub_product_type,zeta_user_id,ifi_product_type,ah_id,ah_debitors,name,code,description,requestid,payload_hash,lastpostingid,lasttransactionid,lastreceipthash,currentbalance
8545797205361730401,,2023-04-20 13:48:06.092118+00:00,2023-04-20 13:48:06.092118+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""25.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7930200899371195849"",""sourceAccountId"":""7fa6fa9c-5b9b-4ad9-8e62-a57d142ab821"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""300000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230420134726675_2952_EMI_007"",""sourceTransactionDate"":""2023-04-20"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4967""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1681910114612_017,818172d5227ed8c925b4f478829e2b81,539441,20230420135534438_3024_revert_20230420135445938_2302_refund_test_flow_0009_loan_refund_20230420135445938_2302_refund_test_flow_0009_loan_refund,AxE6SQ==,300000
7938274190540612586,,2023-05-16 10:45:45.828608+00:00,2023-05-16 10:45:45.828608+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""8478288469571128929"",""sourceAccountId"":""5e08e84d-6cff-47c5-b2fa-8b6731d64a48"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230516104531369_2282_Req_clearance_1684233931"",""sourceTransactionDate"":""2023-05-16"",""account.loan-book-date"":""2010-04-14"",""account.loan-value-date"":""2010-04-14"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""8875""}",,0,CLOSED,,140793,,,,85d28f37-a858-4905-9ff7-d7f858f98c99,"[""85d28f37-a858-4905-9ff7-d7f858f98c99""]",,,,AIONloga_loan_process_702,e52167f55692919b5d51fe8b00d5c5d4,579198,20230606161315919_1878_fbf515ed-f4da-4fb7-ae10-2efa49368217,i3Umpw==,0
8943983494143818131,,2023-04-19 10:46:50.564031+00:00,2023-04-19 10:46:50.564031+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""6829747433568473128"",""sourceAccountId"":""e2344b9d-0260-443a-a4a0-ee02ebf9b95a"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419104626655_2107_Req_clearance_1681901177"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,cbbee235-6cac-4e09-bc7a-e9380c6be5ff,"[""cbbee235-6cac-4e09-bc7a-e9380c6be5ff""]",,,,AIONloga_loan_process_145,67bc9f5eb8a2d737c0e5c7d2af8e9b5c,121953,20230419132304154_222_e5afe157-4f2d-40ed-b421-227d99e9168e,WD/hMA==,0
9196499495089390629,,2023-01-18 12:38:13.929712+00:00,2023-01-18 12:38:13.929712+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""15000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-04-20"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""dontIssueAddOnCards"":""false"",""dontDoLimitEnhancement"":""false"",""blockUserInitiatedDebits"":""false"",""dontReissueOrReplaceCard"":""false"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,605094d5-48e9-4dae-b8aa-f3029f343e81,"[""605094d5-48e9-4dae-b8aa-f3029f343e81""]",,,,bf77cc8b-1591-4d8a-97c7-18c4fdd4fd64,f80950a1c1318d8a6e8e92b6f01e7ee8,904481,20230612142054582_64192@ledger.services.olympus_oqQErQ==,dPDkPw==,550020
8577745212007917951,,2023-05-02 10:14:10.367638+00:00,2023-05-02 10:14:10.367638+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""9165047187991512343"",""sourceAccountId"":""8ce5b7af-cf52-452a-83c8-2ac6b39c303d"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""600000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230502101336449_1984_EMI_00019"",""sourceTransactionDate"":""2023-05-02"",""account.loan-book-date"":""2010-03-28"",""account.loan-value-date"":""2010-03-28"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4698""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1682243534846_0005,76ac1f736b05a51d09540cb86ed95c9e,213778,20230502102237849_5148_8810fc3d-967a-4949-8c5a-b7b3fab3ca24,6WhYQA==,0
8580620642459773174,,2023-04-03 10:36:34.296651+00:00,2023-04-03 10:36:34.296651+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""100000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-05-12"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,f4be5afc-6278-4372-b5c9-56ffac08f28d,"[""f4be5afc-6278-4372-b5c9-56ffac08f28d""]",,,,fb7cdb60-1798-4685-9844-a9d80c3f67cb,128c1fc46dc49470cd92accda61ff2ce,815154,20230612142012571_64190@ledger.services.olympus_ao+NhA==,gHDhrQ==,119118779
8587579668985193964,,2023-05-16 11:30:12.282361+00:00,2023-05-16 11:30:12.282361+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7786149904138547297"",""sourceAccountId"":""25973b22-20e6-486d-9b80-b18093b4f064"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230516110012934_2286_Req_clearance_1684234804"",""sourceTransactionDate"":""2023-05-16"",""account.loan-book-date"":""2010-04-14"",""account.loan-value-date"":""2010-04-14"",""account.loan-account-name"":""APR_loan_booking""}",,0,CLOSED,,140793,,,,21ee91da-0b3d-4064-9cd1-2ee1c6987e28,"[""21ee91da-0b3d-4064-9cd1-2ee1c6987e28""]",,,,AIONloga_loan_process_758,4b3156158c7937d3aa084cc2fe8da67c,410813,20230516113207340_2196_a5048255-9a98-4107-89ca-3ed62b68fbac,MtMjkQ==,0
8985147300528955353,,2023-05-02 06:08:43.227656+00:00,2023-05-02 06:08:43.227656+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""6410355634383630530"",""sourceAccountId"":""12406590-f0fb-4f6b-95a0-16c34d007a85"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""495000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230502060705044_1419_EMI_00012"",""sourceTransactionDate"":""2023-05-02"",""account.loan-book-date"":""2010-03-28"",""account.loan-value-date"":""2010-03-28"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4309""}",,0,CLOSED,,140793,,,,ddf1dc11-ca93-4b48-85a1-7f22eefb08d3,"[""ddf1dc11-ca93-4b48-85a1-7f22eefb08d3""]",,,,1682243534846_018,795f2e94d4ee8f1a8107b32a06d6f482,816168,20230624084248239_UpdateState_860bb693-6677-4414-86f4-0fedfc657380,GF9vuA==,326263
6368220779325087747,,2023-04-19 13:19:58.560465+00:00,2023-04-19 13:19:58.560465+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""10"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""5252449422181252431"",""sourceAccountId"":""795c1baf-4cda-4289-b76c-a37d8df3f8d2"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""200000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419131638387_407_April_Aion_refund_clearance_Cancellation_test_5252449422181252431_1"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""march_loan_booking"",""interestAmountAsOnBookingDate"":""2080""}",,0,CLOSED,,140793,,,,50026720-be90-4902-933b-2932936e5561,"[""50026720-be90-4902-933b-2932936e5561""]",,,,795c1baf-4cda-4289-b76c-a37d8df3f8d2_3,ea8749448ea0e8e9a2e95a6f770757c9,824693,20230419132316323_189_348c1740-0be5-4f57-a8be-267737689988,u2Htmg==,0
8054846991097062244,,2023-04-20 06:31:38.765928+00:00,2023-04-20 06:31:38.765928+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""25.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""26814057970203476"",""sourceAccountId"":""14be4dc1-dfa7-4c78-83d3-24b358091bd2"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""300000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230420062928129_1152_EMI_001"",""sourceTransactionDate"":""2023-04-20"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4967""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1681910114612_011,2ee3e196e1d9c62654b46f10e4380238,492304,20230531160926734_1981_e2071494-e159-465e-9677-67f79b5eca40,jZS+WQ==,0
8556693488546184671,,2023-05-31 18:58:18.206566+00:00,2023-05-31 18:58:18.206566+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""2650948725148549041"",""sourceAccountId"":""6a4bebd7-f577-4acf-8a43-ee31f65cf1a3"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230531185800518_4887_Req_clearance_1685559479"",""sourceTransactionDate"":""2023-06-01"",""account.loan-book-date"":""2010-05-08"",""account.loan-value-date"":""2010-05-08"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""8723""}",,0,CLOSED,,140793,,,,64a4bd98-ac64-47e0-a01e-525195220e55,"[""64a4bd98-ac64-47e0-a01e-525195220e55""]",,,,AIONloga_loan_process_578,65c2e716f52e49b8ab61175e9fd931f0,348837,20230624083903474_UpdateState_3f1c2ea0-4764-4033-821c-c97c764e4fbd,sBRP0w==,243497
7099472426020323667,,2023-04-13 15:08:34.828210+00:00,2023-04-13 15:08:34.828210+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7514041315401193341"",""sourceAccountId"":""21814ed3-70f3-4f17-bb8c-26e8f7eccfc8"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230413101311004_522_Cash_Req_clearance_1681380789.0"",""sourceTransactionDate"":""2023-04-13"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""477753""}",,0,CLOSED,,140793,,,,8c7546fc-0ea8-4f25-8e74-7778115bde7b,"[""8c7546fc-0ea8-4f25-8e74-7778115bde7b""]",,,,AIONloga_loan_process_0012,1628ea126d19bf5884af5d1fb2aadc9c,151371,20230624084616084_UpdateState_5eb99caf-d6d3-4629-95cc-3c2187bf646b,6ZNFHA==,3998403
7834540695967549056,,2023-04-23 07:55:12.069361+00:00,2023-04-23 07:55:12.069361+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7403395039964645676"",""sourceAccountId"":""53b00320-14c4-4e16-ad3e-918bc3c34d1b"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230423072527246_683_Cash_Req_clearance_1682234718.0"",""sourceTransactionDate"":""2023-04-23"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""20719""}",,0,CLOSED,,140793,,,,30e8c429-f5a0-4578-89a5-9c6f6ed02f4d,"[""30e8c429-f5a0-4578-89a5-9c6f6ed02f4d""]",,,,AIONloga_loan_process_0024,83c303e84561c3605de82ba1a0208acd,773306,20230620163916851_UpdateState_61836db5-55a2-4341-bbac-1097dc4b808c,GAsjOQ==,197462
8531159946966393772,,2023-04-17 11:23:43.453352+00:00,2023-04-17 11:23:43.453352+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""2510552776948622468"",""sourceAccountId"":""17035199-016e-4db2-9b5f-a92cbe0bf896"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""999700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230417112123791_969_Req_clearance_1681730475"",""sourceTransactionDate"":""2023-04-17"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""17876""}",,0,CLOSED,,140793,,,,1e762cfe-0a50-4067-aaa4-e1472af6dcb7,"[""1e762cfe-0a50-4067-aaa4-e1472af6dcb7""]",,,,AIONloga_loan_process_474,9c0f4a685f8dcbbcd41811dd8f8f7ff7,778541,20230529171611593_2647_336c3327-ed4f-4323-9a4d-f3bc6bcfd285,JEVgYw==,0
8576844959306819872,,2023-04-19 07:48:46.246501+00:00,2023-04-19 07:48:46.246501+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""931491030837891147"",""sourceAccountId"":""cb563791-4843-45fd-8ab9-c32fae9c50c3"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419060711698_808_Cash_Req_clearance_1681884425.0"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,e5e87104-1b5f-4546-926f-3393fa23c72f,"[""e5e87104-1b5f-4546-926f-3393fa23c72f""]",,,,AIONloga_loan_process_876,d20e062398fe919b1c1871ca82173538,548126,20230529165129490_918_13fc88bd-5793-4810-bfa2-2fb5d18077cd,xbM7Uw==,0
8852850073733322739,,2023-04-23 06:37:32.504415+00:00,2023-04-23 06:37:32.504415+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""28"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""5252449422181252431"",""sourceAccountId"":""795c1baf-4cda-4289-b76c-a37d8df3f8d2"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""100001"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230421171319601_541_Aion_april21_4"",""sourceTransactionDate"":""2023-04-21"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Nov_loan_booking"",""interestAmountAsOnBookingDate"":""2761""}",,0,CLOSED,,140793,,,,50026720-be90-4902-933b-2932936e5561,"[""50026720-be90-4902-933b-2932936e5561""]",,,,test1_april21_8,489b5f58e6fc90513292355d1f32b2ff,933828,20230624084337275_UpdateState_342d25de-7198-4a51-9b6b-475a93d1d086,W/vYNw==,18027
8895108516494889932,,2023-04-21 12:20:27.144276+00:00,2023-04-21 12:20:27.144276+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""25.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""1527239548433015417"",""sourceAccountId"":""5ab5e3cd-4203-4ced-9271-8bc174e60f04"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230421121931147_199_EMI_0022"",""sourceTransactionDate"":""2023-04-21"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""8279""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1681910114612_037,fb7ed2eb6f1d3e51a9165f3172541dcf,253230,20230421123945167_480_revert_20230421122417964_446_refund_003_loan_refund_20230421122417964_446_refund_003_loan_refund,0jtkgQ==,500000
